Student_ID,Gender,Age,Study_Hours_per_Day,Sleep_Hours,Attendance_Percentage,Assignments_Completed,Previous_Exam_Score,Internet_Access,Family_Income_Level,Final_Exam_Score,Study_Efficiency,Score_Improvement,Performance_Category
25,0,20,0.793040018484801,7,-0.2391187548951526,0,-0.9387120067392809,Yes,Medium,0.742469741822651,-0.6055386305153244,1.5877732430564433,2
26,0,17,-1.1666964357610003,4,1.5354174595401215,1,-1.6296341930311573,No,Low,-0.9961569504207987,0.6688753513540587,0.6105353392012427,0
27,0,17,0.009145436786480443,4,0.29324210943542967,8,-1.5040119773417253,No,Medium,-0.5139101306744408,-0.531604766218988,0.9442263307615546,1
28,0,19,-1.5586437266101607,4,0.20451529871366597,1,-1.127145330273429,No,Low,-2.2842635873748867,1.3635806245362567,-1.0757959217196207,0
29,0,21,-0.7747491449118401,5,0.11578848799190225,2,0.6943767972233363,Yes,Low,-0.5519822480228371,0.11139581114612232,-1.1770949727290012,1
30,0,20,-1.1666964357610003,8,-1.6587477264433719,6,-0.24778982044740436,No,High,-0.8057963636788151,0.7791460296369473,-0.5216305250212452,1
31,1,18,-1.5586437266101607,5,0.9143297844877757,2,-0.6874675753604167,Yes,High,-1.5101305346241543,2.26044880790375,-0.7659400009850453,0
32,1,20,0.793040018484801,5,-0.8602064299474986,8,1.510921199204645,Yes,High,1.0280106219356262,-0.5582797683940863,-0.46800161566333753,2
33,0,18,0.009145436786480443,4,0.6481493523224845,5,-1.378389761652293,Yes,Low,-0.7677242463304184,-0.5904157946365285,0.5867002683755063,1
34,0,21,-1.5586437266101607,5,1.0030565952095394,2,-0.5618453596709846,No,Low,-1.3768781239047656,2.414827757499794,-0.7599812332786111,0
35,0,18,0.40109272763564074,4,-1.392567294278081,8,-1.4412008694970093,Yes,Low,-1.167481478488584,-0.822229264982334,0.2708855799344961,0
36,1,19,0.009145436786480443,8,1.5354174595401215,0,0.254699042310324,No,Medium,-0.10780754562487563,-0.437507120750923,-0.3428674938282208,1
37,0,19,-0.7747491449118401,7,-0.9489332406692623,9,-1.127145330273429,No,Medium,-0.7550335405476197,0.03298110658940159,0.3602670955310083,1
38,1,19,0.793040018484801,4,1.7128710809836492,2,-1.189956438118145,No,Low,0.742469741822651,-0.6055386305153244,1.8261239513138092,2
39,1,19,1.5769346001831217,8,0.29324210943542967,0,-0.059356496913256236,No,High,1.9100146738401493,-0.6580484773167001,1.8499590221395452,2
40,1,20,1.5769346001831217,7,1.2692370273748306,1,-0.9387120067392809,No,High,1.1295362681980172,-0.7585173175299985,1.951258073148926,2
41,1,21,1.5769346001831217,6,0.20451529871366597,7,-0.5618453596709846,Yes,High,0.9899385045872291,-0.7764873539909137,1.4626391212213257,2
42,1,18,-1.1666964357610003,4,-0.3278455656169163,6,-0.4362231439815525,Yes,Low,-1.2309350074025784,0.5328748481384962,-0.7421049301593088,0
43,0,18,-0.7747491449118401,4,-1.7474745371651357,1,-0.24778982044740436,Yes,High,-1.3959141825789638,-0.2145153046677483,-1.0757959217196207,0
44,0,19,0.793040018484801,6,0.9143297844877757,1,0.6315656893786202,Yes,Low,1.497566735899185,-0.4805651951280509,0.8071746735135696,2
45,0,19,0.009145436786480443,6,0.9143297844877757,8,-1.5040119773417253,Yes,Medium,-0.6979253645250243,-0.5742427618217048,0.7714220672749649,1
46,0,17,-1.1666964357610003,4,1.1805102166530668,5,-0.24778982044740436,No,High,-1.2118989487283798,0.5439019159667852,-0.9029916582330305,0
47,0,21,-0.7747491449118401,6,-1.037660051391026,4,0.44313236584447213,No,Medium,-0.07608078116787838,0.29518027495093657,-0.49183668648907447,1
48,1,20,0.40109272763564074,5,0.11578848799190225,9,-1.5668230851864413,Yes,High,-0.7677242463304184,-0.7450397901843121,0.7654632995685307,1
49,0,18,0.793040018484801,7,-0.6827528085039711,5,-1.5040119773417253,Yes,Low,0.41885674436127857,-0.6590986742527277,1.8201651836073744,1
50,0,17,1.5769346001831217,7,0.38196892015719336,8,0.5687545815339042,Yes,Low,2.0559577903423363,-0.6392616210166524,1.3911339087441157,2
51,1,17,-1.5586437266101607,7,-0.2391187548951526,6,0.7571879050680523,No,Low,-1.427640947035961,2.3560167290822536,-2.058992593281255,0
52,0,18,0.793040018484801,5,-0.7714796192257348,9,1.2596767678257808,No,Low,0.8186139765194437,-0.5929362672829946,-0.4262902417182992,2
53,1,20,1.1849873093339613,6,1.7128710809836492,9,1.636543414894077,No,High,2.392261493586508,-0.48069646974505426,0.6939580870913213,2
54,0,17,-0.7747491449118401,8,-0.3278455656169163,8,0.44313236584447213,Yes,Medium,-0.8755952454842092,-0.013577624241151576,-1.2426414174997769,1
55,1,17,-0.38280185406267986,6,-0.5052991870604437,3,0.19188793446560795,Yes,Low,-0.1902971332130683,-0.19123593925247184,-0.36074379694752307,1
56,0,21,0.40109272763564074,4,-0.5052991870604437,1,1.0084323364469165,Yes,High,0.01275415931171428,-0.5943365298643644,-0.9447030321780693,1
57,0,20,0.793040018484801,7,-0.5052991870604437,7,-0.18497871260268833,Yes,Medium,0.609217331103262,-0.6275927661719023,0.7475869964492281,1
58,1,17,-0.38280185406267986,6,1.6241442702618853,3,0.7571879050680523,No,Low,-0.07608078116787838,-0.15815473576760533,-0.7897750718107818,1
59,1,20,1.1849873093339613,8,-0.6827528085039711,8,-0.9387120067392809,Yes,Medium,0.6472894484516593,-0.7334001074766738,1.498391727459931,2
60,1,18,0.009145436786480443,4,-0.3278455656169163,3,-1.5040119773417253,Yes,Low,-1.154790772705785,-0.6801026129732778,0.3423907924117061,0
61,1,19,-1.5586437266101607,5,1.0030565952095394,7,1.1340545521363485,Yes,Medium,-0.9453941272896033,2.914721499048888,-1.9636523099783088,1
62,1,17,-0.38280185406267986,5,-1.037660051391026,8,-0.8759008988945648,No,Medium,-1.116718655357388,-0.4595612564075007,-0.2177333719931036,0
63,1,21,-0.7747491449118401,8,1.7128710809836492,8,-0.9387120067392809,No,Low,-1.2499710660767767,-0.15815473576760533,-0.2832798167638793,0
64,1,18,1.5769346001831217,4,-0.06166513345162517,9,-0.059356496913256236,Yes,High,1.3262422078313998,-0.7331959025168909,1.3017523931476036,2
65,1,20,1.1849873093339613,7,0.4706957308789571,3,-1.378389761652293,No,Medium,0.5267277435150693,-0.7508596315381313,1.8022888804880721,1
66,0,18,-1.5586437266101607,6,0.5594225416007208,0,-0.6874675753604167,No,Low,-1.5862747693209474,2.1722322652774393,-0.8374452134622549,0
67,0,17,0.40109272763564074,4,0.027061677270138536,2,0.5059434736891881,No,Medium,0.2411868634020941,-0.550228258551209,-0.2534859782317086,1
68,1,20,1.5769346001831217,5,-0.2391187548951526,8,0.7571879050680523,No,Medium,0.98359315169583,-0.7773041738300462,0.20533913516372101,2
69,0,19,0.793040018484801,8,-0.6827528085039711,3,1.3224878756704967,No,High,1.5610202648131795,-0.47006322576777587,0.2112979028701546,2
70,0,18,-0.38280185406267986,8,-0.41657237633868,4,0.44313236584447213,Yes,Medium,0.3744392741214822,-0.027667766466187318,-0.06876417933225037,1
71,0,17,-1.5586437266101607,6,-1.037660051391026,6,-0.6874675753604167,Yes,Medium,-1.167481478488584,2.6574232497221484,-0.4441665448376015,0
72,0,21,-1.1666964357610003,8,-0.7714796192257348,4,0.8199990129127684,Yes,Low,-0.5646729538056362,0.918822222128606,-1.308187862270553,1
73,1,20,0.009145436786480443,8,1.5354174595401215,3,-1.6296341930311573,No,Low,-0.9327034215068042,-0.6286429631079298,0.6701230162655842,1
74,0,18,0.009145436786480443,4,-0.1503919441733889,1,-0.9387120067392809,No,High,-0.4441112488690463,-0.5154317334041641,0.4734836819532575,1
75,1,18,1.1849873093339613,7,-1.2151136728345535,1,1.510921199204645,No,Medium,1.6498552052927722,-0.5882103810708706,0.1159576195672088,2
76,0,19,0.40109272763564074,6,1.2692370273748306,3,-1.6296341930311573,No,Medium,-0.48218336621744357,-0.6899044510428679,1.0931955234224084,1
77,0,19,1.1849873093339613,4,-0.2391187548951526,9,1.510921199204645,Yes,Medium,1.5419842061389815,-0.6038320604942798,0.014658568557828027,2
78,0,21,-1.1666964357610003,7,-0.41657237633868,9,0.003454610931459811,Yes,High,-0.6915800116336253,0.8453084366066803,-0.6527234145627966,1
79,1,21,-0.7747491449118401,4,1.6241442702618853,8,0.9456212286022004,Yes,Medium,0.6980522715828547,0.5941363360734341,-0.24156844281884013,2
80,0,17,0.40109272763564074,4,-1.4812941049998445,7,-0.12216760475797228,Yes,Low,-0.6535078942852279,-0.7229856545277343,-0.49779545419550825,1
81,1,17,-0.7747491449118401,8,0.38196892015719336,2,-0.37341203613683643,Yes,High,-0.35527630838945456,0.1873600561854454,0.020617336264261835,1
82,0,21,0.40109272763564074,7,1.0030565952095394,8,1.1968656599810648,Yes,Low,1.5546749119217804,-0.29660569850056534,0.32451448929240395,2
83,1,21,0.40109272763564074,6,1.7128710809836492,4,0.9456212286022004,No,Low,0.9709024459130309,-0.4093268363008514,0.014658568557828027,2
84,0,20,-1.1666964357610003,6,-0.6827528085039711,2,1.699354522738793,No,High,-0.5075647777830408,0.9519034256134729,-2.088786431813426,1
85,1,19,0.793040018484801,7,-0.3278455656169163,4,-1.5668230851864413,Yes,Low,-0.16491572164747104,-0.7557167923672585,1.3315462316797744,1
86,1,17,-1.1666964357610003,8,1.446690648818358,9,0.44313236584447213,No,Medium,-0.05069936960228022,1.2165530534924054,-0.46800161566333753,1
87,0,19,0.40109272763564074,5,-1.303840483556317,3,-1.001523114583997,Yes,High,-0.272786720801261,-0.6494718690058087,0.6939580870913213,1
88,1,19,-1.5586437266101607,4,-0.1503919441733889,7,-0.24778982044740436,Yes,Low,-1.2436257131853772,2.569206707095838,-0.9327854967652013,0
89,0,21,-0.7747491449118401,8,-0.6827528085039711,4,-1.4412008694970093,No,Medium,-1.5228212404069528,-0.26352449501569886,-0.06280541162581571,0
90,0,20,-1.1666964357610003,7,0.4706957308789571,9,-0.49903425182626854,Yes,Medium,-0.7042707174164243,0.8379570580544876,-0.1879395334609333,1
91,0,18,0.793040018484801,4,-0.5940259977822074,7,0.6943767972233363,Yes,Low,1.2627886789174052,-0.5194224817610689,0.5271125913111643,2
92,0,20,-0.38280185406267986,6,0.9143297844877757,8,0.6943767972233363,Yes,Medium,-0.4441112488690463,-0.2647497247743975,-1.0757959217196207,1
93,0,20,1.1849873093339613,5,-1.4812941049998445,3,-0.9387120067392809,No,High,-0.34893095549805453,-0.877670911563453,0.5628651975497697,1
94,0,19,0.40109272763564074,6,1.6241442702618853,6,0.8199990129127684,No,Low,1.0914641508496208,-0.38604747088557495,0.24705050910876009,2
95,0,20,-0.38280185406267986,7,-1.1263868621127897,1,1.573732307049361,No,Medium,-0.20933319188726648,-0.1967494731666162,-1.6895489954823375,1
96,0,17,0.009145436786480443,4,0.38196892015719336,5,1.0712434442916325,No,Medium,0.41885674436127857,-0.31547423678452635,-0.6229295760306258,1
97,0,19,1.5769346001831217,7,-0.6827528085039711,7,-1.001523114583997,Yes,Low,0.3680939212300831,-0.8565356982258995,1.2957936254411697,1
98,0,17,0.793040018484801,4,1.0030565952095394,6,-0.9387120067392809,No,Low,0.8186139765194437,-0.5929362672829946,1.6592784555336528,2
99,0,18,1.5769346001831217,8,1.5354174595401215,6,-1.127145330273429,No,Low,1.618128440835775,-0.6956221899167954,2.58884621773738,2
100,1,19,0.793040018484801,5,1.5354174595401215,7,0.31751015015504,No,Low,1.503912088790585,-0.47951499819202326,1.1110718265417114,2
101,1,18,-1.5586437266101607,8,0.6481493523224845,6,0.7571879050680523,Yes,High,-0.34893095549805453,3.60575108295499,-1.04600208318745,1
102,0,19,1.1849873093339613,8,0.825602973766012,4,1.636543414894077,No,Low,1.1866444442206125,-0.6552917103596277,-0.4382077771311668,2
103,0,21,-0.38280185406267986,7,-1.5700209157216083,6,-0.7502786832051327,No,High,-0.41872983730344904,-0.25739834622220514,0.3185557215859692,1
104,0,20,-0.7747491449118401,5,0.6481493523224845,9,1.0712434442916325,Yes,High,-0.22202389767006556,0.23881970605079333,-1.2247651143804743,1
105,0,21,0.793040018484801,4,-1.5700209157216083,2,0.44313236584447213,Yes,Low,6.345352891519921e-05,-0.7284116720305431,-0.42033147401186455,1
106,0,18,-0.7747491449118401,4,1.1805102166530668,4,-1.5668230851864413,Yes,High,-1.3641874181219666,-0.2022630070807606,0.20533913516372101,0
107,0,20,1.1849873093339613,6,-0.41657237633868,6,-1.4412008694970093,Yes,Low,0.12062515846550421,-0.8096706599556719,1.480515424340628,1
108,0,19,0.40109272763564074,4,0.11578848799190225,8,-0.12216760475797228,No,Low,0.8313046823022427,-0.4362818909922241,0.8965561891100818,2
109,0,20,0.009145436786480443,7,1.0030565952095394,1,-1.064334222428713,Yes,Medium,0.2602229220762923,-0.3522311295454892,1.2540822514961305,1
110,1,17,-0.38280185406267986,8,1.5354174595401215,3,-1.315578653807577,No,Low,-0.044354016710881135,-0.14896551257736462,1.2064121098446576,1
111,0,20,1.1849873093339613,8,-1.1263868621127897,6,1.573732307049361,No,Medium,0.742469741822651,-0.7196162726913128,-0.7957338395172157,2
112,1,17,1.1849873093339613,8,-1.1263868621127897,0,-1.127145330273429,No,High,0.5394184492978684,-0.749021786900083,1.5758557076435749,1
113,0,20,-1.5586437266101607,5,-1.303840483556317,1,0.8828101207574844,No,Medium,-0.716961423199223,3.1793711269278213,-1.5107859642893136,1
114,0,17,1.5769346001831217,4,-0.5940259977822074,8,1.510921199204645,No,High,1.5292935003561823,-0.7070576676646506,0.0027410331449595647,2
115,1,18,0.009145436786480443,7,1.0030565952095394,9,0.3803212579997561,Yes,Low,0.7170883302570529,-0.2463712783939161,0.3125969538795354,2
116,0,21,-0.38280185406267986,5,1.2692370273748306,6,-1.5668230851864413,No,High,-0.32989489682385637,-0.23166852128953103,1.1766182713124869,1
117,1,19,0.40109272763564074,6,-0.9489332406692623,9,-1.252767545962861,No,High,-0.10780754562487563,-0.6176158952796409,1.0872367557159746,1
118,0,20,0.40109272763564074,7,-1.5700209157216083,6,0.19188793446560795,No,Low,-0.22836925056146554,-0.6408952606949175,-0.39649640318612844,1
119,0,21,-1.1666964357610003,7,-0.7714796192257348,5,-1.064334222428713,Yes,High,-1.6433829453435427,0.2939550451922376,-0.5335480604341136,0
120,1,19,1.1849873093339613,7,0.9143297844877757,2,1.0712434442916325,No,Low,1.357968972288397,-0.6304808077459779,0.2589680445216277,2
121,0,19,0.793040018484801,8,0.7368761630442482,9,-1.315578653807577,No,Medium,0.48231027327527304,-0.6485967048924526,1.7009898294786916,1
122,1,17,-1.5586437266101607,7,-1.392567294278081,2,1.0712434442916325,Yes,Low,-1.1040279495745895,2.7309370352440743,-2.053033825574821,0
123,0,18,0.009145436786480443,4,0.38196892015719336,1,-1.6296341930311573,No,Low,-0.22836925056146554,-0.4654423592492547,1.3315462316797744,1
124,1,18,0.40109272763564074,7,0.9143297844877757,5,-1.378389761652293,No,High,-0.32989489682385637,-0.6604989368340977,0.9978552401194624,1
125,1,21,-0.38280185406267986,8,0.027061677270138536,3,0.8199990129127684,Yes,Medium,0.3680939212300831,-0.029505611104235354,-0.432249009424733,1
126,0,18,-1.1666964357610003,7,-0.06166513345162517,4,0.254699042310324,No,Low,-0.2600960150184628,1.0952553073812277,-0.48587791878264064,1
127,0,20,-0.38280185406267986,6,1.6241442702618853,2,-0.49903425182626854,No,Medium,0.1777333344880996,-0.08464095024567962,0.6403291777334135,1
128,1,18,-1.5586437266101607,6,0.11578848799190225,5,0.3803212579997561,No,Medium,-0.9961569504207987,2.855910470631348,-1.2962703268576843,0
129,0,21,0.793040018484801,8,-1.4812941049998445,2,1.3852989835152127,No,High,1.2881700904830033,-0.5152216940169587,-0.1045167855708549,2
130,0,18,-1.1666964357610003,4,-0.6827528085039711,7,-0.7502786832051327,No,Low,-1.7512539444973332,0.2314683274986009,-0.9327854967652013,0
131,0,20,-1.1666964357610003,4,-0.06166513345162517,8,-0.18497871260268833,Yes,High,-0.8819405983756087,0.7350377583237918,-0.6527234145627966,1
132,1,17,1.5769346001831217,5,-0.6827528085039711,3,-1.001523114583997,Yes,Low,0.5584545079720666,-0.8320311030519242,1.474556656634194,1
133,1,21,0.009145436786480443,8,-0.3278455656169163,8,-1.315578653807577,Yes,Medium,-0.9517394801810023,-0.6330537902392454,0.35430832782457466,1
134,1,17,-1.1666964357610003,7,1.3579638380965942,6,0.6943767972233363,No,Low,-0.28547742658406006,1.0805525502768427,-0.9268267290587671,1
135,1,17,1.5769346001831217,8,1.091783405931303,2,-0.6874675753604167,No,Low,1.1295362681980172,-0.7585173175299985,1.71290736489156,2
136,1,17,1.5769346001831217,5,-1.7474745371651357,6,1.0712434442916325,No,Medium,0.850340740976441,-0.794457390451829,-0.21773337199310405,2
137,1,19,-1.5586437266101607,8,-0.5052991870604437,0,-1.064334222428713,Yes,Medium,-2.2842635873748867,1.3635806245362567,-1.135383598783962,0
138,1,19,-0.7747491449118401,8,-0.6827528085039711,2,-1.378389761652293,No,Low,-1.9416145312393167,-0.4252548231639353,-0.515671757314811,0
139,1,17,-0.38280185406267986,5,-0.3278455656169163,5,-0.31060092829212044,No,High,-0.03800866381948204,-0.1471276679393166,0.2589680445216277,1
140,1,21,0.793040018484801,4,0.29324210943542967,3,-0.059356496913256236,No,Low,0.7678511533882483,-0.6013378427712145,0.7773808349813989,2
141,0,20,-0.38280185406267986,7,-1.1263868621127897,6,1.1340545521363485,Yes,Medium,-0.1966424861044683,-0.19307378389052013,-1.2605177206190796,1
142,1,20,-1.1666964357610003,5,0.5594225416007208,2,-1.378389761652293,Yes,High,-1.4847491230585566,0.3858472770946447,-0.08664048245155263,0
143,0,18,0.793040018484801,6,0.20451529871366597,0,0.6315656893786202,No,Medium,1.4087317954195933,-0.49526795223243586,0.7237519256234921,2
144,0,21,0.40109272763564074,4,-1.1263868621127897,8,-1.6296341930311573,No,Medium,-0.10780754562487563,-0.6176158952796409,1.4447628181020233,1
145,0,19,-0.7747491449118401,6,-1.1263868621127897,5,-0.37341203613683643,No,High,-1.2499710660767767,-0.15815473576760533,-0.8195689103429525,0
146,1,17,0.40109272763564074,4,0.4706957308789571,7,-0.49903425182626854,Yes,Medium,-0.1966424861044683,-0.6347691119014237,0.28876188305379846,1
147,1,18,0.40109272763564074,7,-0.6827528085039711,2,-0.18497871260268833,Yes,Medium,0.2538775691848932,-0.5477777990338115,0.41389600488891615,1
148,1,20,0.009145436786480443,7,1.6241442702618853,7,-0.8130897910498488,Yes,Medium,0.43154745014407764,-0.3125336853636494,1.1766182713124869,1
149,1,19,-0.38280185406267986,8,1.446690648818358,1,1.3224878756704967,No,Medium,-0.012627252253883881,-0.1397762893871239,-1.2664764883255135,1
150,0,19,-1.5586437266101607,6,0.6481493523224845,3,0.06626571877617586,Yes,Medium,-0.8819405983756087,2.988235284570814,-0.8910741228201625,1
151,1,17,0.40109272763564074,4,0.38196892015719336,2,-1.252767545962861,No,Medium,-0.5837090124798344,-0.709508127182048,0.6403291777334135,1
152,1,20,-1.1666964357610003,7,-0.41657237633868,9,0.5687545815339042,No,Medium,-1.1611361255971844,0.5733074301755553,-1.6299613184179964,0
153,1,21,-0.7747491449118401,5,-1.6587477264433719,0,1.3224878756704967,Yes,Medium,-0.23471460345286463,0.23391878701599805,-1.4750333580507087,1
154,1,19,1.1849873093339613,7,-0.2391187548951526,6,1.510921199204645,No,Medium,1.0343559748270255,-0.6773458460162055,-0.46204284795690376,2
155,1,17,0.40109272763564074,5,-0.3278455656169163,9,0.31751015015504,Yes,Low,0.15235192292250146,-0.5673814751729919,-0.15814569492876257,1
156,0,21,-0.7747491449118401,4,0.825602973766012,1,-0.37341203613683643,No,Low,-0.1331889571904738,0.2731261392943585,0.22917420598945698,1
157,1,20,0.793040018484801,7,1.6241442702618853,3,1.3852989835152127,No,Medium,1.7006180284239676,-0.44695889317517057,0.28280311534736463,2
158,0,19,-0.38280185406267986,7,-0.6827528085039711,8,1.1968656599810648,Yes,Low,-0.012627252253883881,-0.1397762893871239,-1.1473011341968304,1
159,1,21,1.5769346001831217,4,1.0030565952095394,5,-1.4412008694970093,No,High,1.0597373863926236,-0.767502335760456,2.3624130448928824,2
160,0,21,0.009145436786480443,7,0.7368761630442482,7,0.6943767972233363,No,Low,0.7868872120624465,-0.23019824557909255,0.0802050133286033,2
161,1,21,-0.7747491449118401,5,0.825602973766012,1,-0.6246564675157006,No,Medium,-0.8057963636788151,0.013377430450220953,-0.16410446263519637,1
162,1,19,-1.1666964357610003,7,-0.2391187548951526,6,0.6315656893786202,No,Medium,-1.2880431834251735,0.49979364465362963,-1.808724349611021,0
163,0,19,-1.1666964357610003,6,-0.6827528085039711,5,1.636543414894077,No,Low,-0.786760305004617,0.790173097465236,-2.2913845338321868,1
164,0,18,-0.7747491449118401,8,0.027061677270138536,8,1.573732307049361,No,Medium,0.41885674436127857,0.4863161173079432,-1.0996309925453578,1
165,0,20,-1.1666964357610003,5,0.825602973766012,6,0.5687545815339042,No,High,-0.9580848330724019,0.6909294870106365,-1.4392807518121038,1
166,1,17,-0.38280185406267986,6,0.027061677270138536,0,0.1290768266208919,No,High,0.15235192292250146,-0.0919923287978723,0.020617336264261835,1
167,0,21,-1.1666964357610003,4,-0.3278455656169163,7,1.4481100913599287,Yes,Medium,-0.532946189348639,0.9372006685090875,-1.8742707943817967,1
168,1,18,1.5769346001831217,5,1.7128710809836492,9,0.19188793446560795,Yes,High,2.3161172588897143,-0.6057720076122195,1.9929694470939652,2
169,1,17,-1.1666964357610003,8,-0.1503919441733889,2,-1.127145330273429,No,High,-1.9796866485877134,0.09914351355913462,-0.7897750718107818,0
170,0,18,1.5769346001831217,8,-0.5052991870604437,1,-0.8130897910498488,No,Low,1.3072061491572016,-0.7356463620342883,1.9989282148003988,2
171,0,19,0.40109272763564074,4,-1.037660051391026,2,0.8828101207574844,Yes,High,0.48231027327527304,-0.5036695277206561,-0.38457886777326,1
172,1,21,-1.5586437266101607,4,-0.9489332406692623,5,1.2596767678257808,No,Low,-0.8057963636788151,3.076451827197125,-1.9517347745654403,1
173,1,17,-0.38280185406267986,5,0.9143297844877757,2,1.0084323364469165,Yes,Medium,0.1269705113569042,-0.09934370735006472,-0.8374452134622549,1
174,0,17,-1.5586437266101607,7,0.20451529871366597,9,-0.6246564675157006,Yes,Low,-2.0812122948501046,1.5988247382064187,-1.36181677162846,0
175,0,17,0.40109272763564074,4,0.825602973766012,4,-0.31060092829212044,Yes,Medium,0.7805418591710473,-0.44608372906181426,1.027649078651633,2
176,0,17,-0.38280185406267986,7,1.091783405931303,5,0.31751015015504,No,Medium,0.13966121713970328,-0.09566801807396838,-0.17006323034163018,1
177,1,17,-0.7747491449118401,6,-1.037660051391026,7,-0.7502786832051327,No,Medium,-1.5735840635381486,-0.283128171154879,-0.7659400009850453,0
178,1,18,-0.7747491449118401,8,-1.7474745371651357,6,1.636543414894077,No,Medium,-0.1902971332130683,0.25107200363778076,-1.7312603694273772,1
179,1,21,1.5769346001831217,7,1.2692370273748306,7,0.6315656893786202,Yes,Medium,1.7006180284239676,-0.6850035320080727,0.9978552401194624,2
180,1,19,0.40109272763564074,8,-0.8602064299474986,2,0.44313236584447213,Yes,Low,0.08889839400850696,-0.5796337727599794,-0.33690872612178696,1
181,1,19,1.5769346001831217,7,1.1805102166530668,3,0.3803212579997561,Yes,Medium,1.3262422078313998,-0.7331959025168909,0.8846386536972132,2
182,1,19,0.009145436786480443,6,-0.41657237633868,5,0.003454610931459811,No,High,-0.4377658959776472,-0.5139614576937257,-0.4143727063054307,1
183,0,19,-1.1666964357610003,4,-1.037660051391026,6,-1.6296341930311573,Yes,High,-1.421295594144562,0.42260416985560756,0.2112979028701546,0
184,1,18,1.1849873093339613,6,1.0030565952095394,8,0.1290768266208919,Yes,Medium,1.123190915306618,-0.6644809335498685,0.9323087953486872,2
185,1,20,0.009145436786480443,4,-0.5052991870604437,0,-0.9387120067392809,No,High,-0.7740695992218178,-0.5918860703469669,0.1636277612186817,1
